,restaurant_name,review_content,rating,date,visit,receipt,category
2583,부암동외식일번가 부산진구점,소고기,별점없음,방문일22.10.22.토2022년 10월 22일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2584,부암동외식일번가 부산진구점,ㅎ,별점없음,방문일22.10.21.금2022년 10월 21일 금요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2585,부암동외식일번가 부산진구점,좋아요 ,별점없음,방문일22.10.7.금2022년 10월 7일 금요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2586,부암동외식일번가 부산진구점,맛있어요 ,별점없음,방문일1.20.금2023년 1월 20일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2587,부암동외식일번가 부산진구점,좋아요,별점없음,방문일22.11.9.수2022년 11월 9일 수요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2588,부암동외식일번가 부산진구점,굿,별점없음,방문일22.11.7.월2022년 11월 7일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2589,부암동외식일번가 부산진구점,좋아요 ,별점없음,방문일3.11.토2023년 3월 11일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2590,부암동외식일번가 부산진구점,친절해요,별점없음,방문일22.11.5.토2022년 11월 5일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2591,부암동외식일번가 부산진구점,가족모임 하기 좋아요^^ ,별점없음,방문일22.8.7.일2022년 8월 7일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2592,부암동외식일번가 부산진구점,시댁모임때문에 갔는데....   직원분들이 넘 바쁘시네요 가격은 있는편이나 단독룸에서 식사하긴  좋아요,별점없음,방문일22.7.9.토2022년 7월 9일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2593,부암동외식일번가 부산진구점,가격이 계속 오름,별점없음,방문일1.6.금2023년 1월 6일 금요일,9번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2594,부암동외식일번가 부산진구점,"우선 직원분께서 매우 친절하셨어요. 그러나 매장 좌석이나 테이블, 수저 상태가 상당히 더럽더라구여...이물질 여기 저기 붙어있는 거 보고 좀 놀랐습니다. 나름 대형 식당인데 청결에 좀 더 힘 쓰셔야할 것 같네요. 고기는 잘 먹었습니다. ",별점없음,방문일22.6.30.목2022년 6월 30일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2595,부암동외식일번가 부산진구점,좋아요,별점없음,방문일1.23.월2023년 1월 23일 월요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2596,부암동외식일번가 부산진구점,친절해요,별점없음,방문일22.10.31.월2022년 10월 31일 월요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2597,부암동외식일번가 부산진구점,좋아요 ,별점없음,방문일1.31.화2023년 1월 31일 화요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2598,부암동외식일번가 부산진구점,굿,별점없음,방문일22.10.30.일2022년 10월 30일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2599,부암동외식일번가 부산진구점,ㅡ,별점없음,방문일22.10.10.월2022년 10월 10일 월요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2600,부암동외식일번가 부산진구점,굿,별점없음,방문일22.9.27.화2022년 9월 27일 화요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2601,부암동외식일번가 부산진구점,좋아요,별점없음,방문일22.9.28.수2022년 9월 28일 수요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2602,부암동외식일번가 부산진구점,굿,별점없음,방문일5.28.일2023년 5월 28일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2603,부암동외식일번가 부산진구점,굿,별점없음,방문일3.1.수2023년 3월 1일 수요일,5번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2604,부암동외식일번가 부산진구점,"이런 고기집은 가지맙시다! 세연정만 가다가 여기 한번 가보자고해서 오늘 점심특선 먹으러 갔는데, 매장은 엄청 넓어서 식당인지 뷔페인지 모를정도
였네요. 갈비살소금구이가 세연정보다 금액 2천원 더 비싸고, 힘줄도 많고 질겨서, 부모님과 갔었는데 정말 미안했네요... 된장2, 냉면1 시켰는데 된장2
만 먼저나오고 다먹을때 쯤 냉면 나옴...햐... 추가주문으로 직원 호출하면 오래걸리고, 환기가 안되어서 매장 전체가 화생방임. 점심특선으로 이...",별점없음,방문일22.6.26.일2022년 6월 26일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2605,부암동외식일번가 부산진구점,맛있어요!!!!!,별점없음,방문일22.10.22.토2022년 10월 22일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2606,부암동외식일번가 부산진구점,좋아요 맛잇어,별점없음,방문일22.9.5.월2022년 9월 5일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2607,부암동외식일번가 부산진구점,사람은 많지만 고기 맛나요,별점없음,방문일22.7.2.토2022년 7월 2일 토요일,4번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2608,부암동외식일번가 부산진구점,굿,별점없음,방문일22.10.28.금2022년 10월 28일 금요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2609,부암동외식일번가 부산진구점,👍,별점없음,방문일22.9.23.금2022년 9월 23일 금요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2610,부암동외식일번가 부산진구점,"맛있어요~ 점심 특선 ^^  고기도 밑반찬도 이후 식사 메뉴인 냉면과 된장찌개도 다 좋아요 ^^ 디저트도 다 맛있구요 특히나 태블릿 주문으로 바껴서 편
리하고, 아시다시피 넓고 청결해서 참 좋네요!",별점없음,방문일22.7.1.금2022년 7월 1일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2611,부암동외식일번가 부산진구점,고기도 맛있고  모임하기 딱 좋아요~^^,별점없음,방문일22.11.4.금2022년 11월 4일 금요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2612,부암동외식일번가 부산진구점,"가족들과 가끔 가는데 맛도  좋고 
친절하고 가격도 좋고 ...",별점없음,방문일22.7.1.금2022년 7월 1일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2613,부암동외식일번가 부산진구점,굿,별점없음,방문일22.10.24.월2022년 10월 24일 월요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2614,부암동외식일번가 부산진구점,"고기도 맛있고 밑반찬도 맛있습니다
",별점없음,방문일22.6.28.화2022년 6월 28일 화요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2615,부암동외식일번가 부산진구점,굿,별점없음,방문일22.10.23.일2022년 10월 23일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2616,부암동외식일번가 부산진구점,맛있습니다. 분위기도 좋고요,별점없음,방문일22.7.30.토2022년 7월 30일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2617,부암동외식일번가 부산진구점,굿,별점없음,방문일22.12.12.월2022년 12월 12일 월요일,4번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2618,부암동외식일번가 부산진구점,좋아요,별점없음,방문일22.12.13.화2022년 12월 13일 화요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2619,부암동외식일번가 부산진구점,😀,별점없음,방문일22.10.3.월2022년 10월 3일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2620,부암동외식일번가 부산진구점,맛은 잇고 비싼데 너무너무너무 더워요 땀흘리면서 고기먹었어요,별점없음,방문일22.8.1.월2022년 8월 1일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2621,부암동외식일번가 부산진구점,굳,별점없음,방문일22.10.22.토2022년 10월 22일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2622,부암동외식일번가 부산진구점,좋아요,별점없음,방문일22.10.22.토2022년 10월 22일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2623,부암동외식일번가 부산진구점,좋아요,별점없음,방문일2.24.금2023년 2월 24일 금요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2624,부암동외식일번가 부산진구점,군,별점없음,방문일22.10.1.토2022년 10월 1일 토요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2625,부암동외식일번가 부산진구점,좋아요,별점없음,방문일22.9.17.토2022년 9월 17일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2626,부암동외식일번가 부산진구점,굿,별점없음,방문일22.10.20.목2022년 10월 20일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2627,부암동외식일번가 부산진구점,맛있어용ㅎ,별점없음,방문일22.12.8.목2022년 12월 8일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2628,부암동외식일번가 부산진구점,굿,별점없음,방문일22.10.15.토2022년 10월 15일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2629,부암동외식일번가 부산진구점,너무좋아요!¡,별점없음,방문일22.8.23.화2022년 8월 23일 화요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2630,부암동외식일번가 부산진구점,😀,별점없음,방문일22.9.18.일2022년 9월 18일 일요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2631,부암동외식일번가 부산진구점,ㄱㄱ,별점없음,방문일22.9.26.월2022년 9월 26일 월요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2632,부암동외식일번가 부산진구점,좋아요 ,별점없음,방문일22.10.15.토2022년 10월 15일 토요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2633,부암동외식일번가 부산진구점,좋아요,별점없음,방문일22.9.11.일2022년 9월 11일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2634,부암동외식일번가 부산진구점,친절하고 가성비 너무 맛있어요 ,별점없음,방문일22.11.26.토2022년 11월 26일 토요일,4번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2635,부암동외식일번가 부산진구점,고기가 신선해서 좋아요,별점없음,방문일22.6.25.토2022년 6월 25일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2636,부암동외식일번가 부산진구점,진갈비 맛있어요,별점없음,방문일22.7.16.토2022년 7월 16일 토요일,4번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2637,부암동외식일번가 부산진구점,니아굿,별점없음,방문일22.10.13.목2022년 10월 13일 목요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2638,부암동외식일번가 부산진구점,굿,별점없음,방문일22.10.13.목2022년 10월 13일 목요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2639,부암동외식일번가 부산진구점,.,별점없음,방문일22.9.23.금2022년 9월 23일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2640,부암동외식일번가 부산진구점,굿,별점없음,방문일22.9.9.금2022년 9월 9일 금요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2641,부암동외식일번가 부산진구점,비싸고 맛이없어졌어요,별점없음,방문일22.8.12.금2022년 8월 12일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2642,부암동외식일번가 부산진구점,언제가도 맛있고 가성비좋구 고기 질 좋고 밑반찬도 맛나요 ❤️ 가족외식 만만하게 하기 딱 좋아서 자주가요 ^__^ ,별점없음,방문일22.7.17.일2022년 7월 17일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2643,부암동외식일번가 부산진구점,"규모, 인테리어, 음식맛은 괜찮은데 직원분들 전부는 아니지만 무례하신분들이 꽤 계셔서 아쉬워요ㅠ",별점없음,방문일22.6.15.수2022년 6월 15일 수요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2644,부암동외식일번가 부산진구점,주차장짱. 넓어요. 깨끗해요. 특별한날은예약 필수입니다,별점없음,방문일22.7.19.화2022년 7월 19일 화요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2645,부암동외식일번가 부산진구점,굿,별점없음,방문일22.10.10.월2022년 10월 10일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2646,부암동외식일번가 부산진구점,굿,별점없음,방문일22.10.9.일2022년 10월 9일 일요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2647,부암동외식일번가 부산진구점,굿~,별점없음,방문일22.10.9.일2022년 10월 9일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2648,부암동외식일번가 부산진구점,맛있고 가성비 좋아요,별점없음,방문일22.8.14.일2022년 8월 14일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2649,부암동외식일번가 부산진구점,부모님 모시고 다녀왔는데 만족하십니다,별점없음,방문일22.6.13.월2022년 6월 13일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2650,부암동외식일번가 부산진구점,점심에 밥 공짜,별점없음,방문일22.8.13.토2022년 8월 13일 토요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2651,부암동외식일번가 부산진구점,모임 하기 좋은 곳,별점없음,방문일22.8.13.토2022년 8월 13일 토요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2652,부암동외식일번가 부산진구점,주문편해요,별점없음,방문일22.10.9.일2022년 10월 9일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2653,부암동외식일번가 부산진구점,ㅎㅎ,별점없음,방문일22.9.18.일2022년 9월 18일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2654,부암동외식일번가 부산진구점,가족모임하기좋아요 전엔 예약하고가믄와인이랑 아이스크림주셨는데 이번엔 없었음..,별점없음,방문일22.5.29.일2022년 5월 29일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2655,부암동외식일번가 부산진구점,가성비 갑!,별점없음,방문일22.7.15.금2022년 7월 15일 금요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2656,부암동외식일번가 부산진구점,"어버이날 갔더니 사람 엄청 많더라구요 
역시 가족외식하기 여기만한 곳이 없는것 같애요
좋습니다",별점없음,방문일22.5.25.수2022년 5월 25일 수요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2657,부암동외식일번가 부산진구점,"예전에 몇번가봐서 계모임을 했는데 사람무쟈게 많네요  깜짝놀랫어요;;  오랜만에갔더니 테이블마다 주문할수있는 태블릿보고 우와 ㅋ ㅋ 호출하는것
보다 태블릿에 바로바로 주문넣는 시스템은 정말 편하고좋네요  다만 늦게오신다는점 . . 사람이 많아서인지 정말 안오십니다  그리고 재차 일러주시는 
시간타임! 추가고기 시키고  숯불불이 약해져서 갈아달라고 몇번이나 얘기하고 결국 직원분 찾아다니다 포기하고나니 가져다주셧어요  하지만 ...",별점없음,방문일22.4.30.토2022년 4월 30일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2658,부암동외식일번가 부산진구점,기념일 식사 귿,별점없음,방문일22.7.2.토2022년 7월 2일 토요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2659,부암동외식일번가 부산진구점,굿,별점없음,방문일2.8.수2023년 2월 8일 수요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2660,부암동외식일번가 부산진구점,굿,별점없음,방문일22.10.5.수2022년 10월 5일 수요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2661,부암동외식일번가 부산진구점,"가격대비 가성비가 좋지는 않은듯요 너무  딱  고기,야채 두가지 끝 외식일번가가 다 똑같은데 외식일번가도 이제 샐러드라도 하나 주셨으면 더 좋을듯 
합니다 3식구가 25만원이면 걍 뷔폐 가는게 더 나을듯요~",별점없음,방문일22.5.30.월2022년 5월 30일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2662,부암동외식일번가 부산진구점,"가성비 갑이네요.
가족외식으로 굿",별점없음,방문일22.6.8.수2022년 6월 8일 수요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2663,부암동외식일번가 부산진구점,■■커다란 환기 후드통 때문에 맞은편 사람은 보이지 않아요. 개불편.대화 불가,별점없음,방문일22.6.30.목2022년 6월 30일 목요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2664,부암동외식일번가 부산진구점,ㆍ,별점없음,방문일22.8.12.금2022년 8월 12일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2665,부암동외식일번가 부산진구점,그냥 답 추천합니다,별점없음,방문일22.6.19.일2022년 6월 19일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2666,부암동외식일번가 부산진구점,가성비가 좋은 곳,별점없음,방문일22.8.9.화2022년 8월 9일 화요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2667,부암동외식일번가 부산진구점,점심 먹으러 가기좋음,별점없음,방문일22.8.9.화2022년 8월 9일 화요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2668,부암동외식일번가 부산진구점,굿,별점없음,방문일22.10.3.월2022년 10월 3일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2669,부암동외식일번가 부산진구점,좋아요 ,별점없음,방문일22.10.3.월2022년 10월 3일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2670,부암동외식일번가 부산진구점,좋아요 ,별점없음,방문일22.9.25.일2022년 9월 25일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2671,부암동외식일번가 부산진구점,굿,별점없음,방문일22.10.2.일2022년 10월 2일 일요일,4번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2672,부암동외식일번가 부산진구점,가족모임햇는데 친절하고 고기가 맛잇어요~,별점없음,방문일22.7.10.일2022년 7월 10일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2673,부암동외식일번가 부산진구점,굿,별점없음,방문일22.10.1.토2022년 10월 1일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2674,부암동외식일번가 부산진구점,직원들의 대응이 빠르지 않네요,별점없음,방문일1.2.월2023년 1월 2일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2675,부암동외식일번가 부산진구점,갈비탕 맛있어요,별점없음,방문일22.7.2.토2022년 7월 2일 토요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2676,부암동외식일번가 부산진구점,맛있는 편이예요,별점없음,방문일22.12.8.목2022년 12월 8일 목요일,8번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2677,부암동외식일번가 부산진구점,굿,별점없음,방문일22.9.29.목2022년 9월 29일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2678,부암동외식일번가 부산진구점,굿,별점없음,방문일22.9.29.목2022년 9월 29일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2679,부암동외식일번가 부산진구점,맛있구 든든하구 짱.,별점없음,방문일22.7.29.금2022년 7월 29일 금요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2680,부암동외식일번가 부산진구점,"직원들 넘 친절해용 ♥ 
고기는 생갈비살 최고최고><
정말 맛있었어요 ♥♥♥♥♥",별점없음,방문일22.2.28.월2022년 2월 28일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2681,부암동외식일번가 부산진구점,룸타입이 많아서 예약하기 좋아요!,별점없음,방문일22.4.29.금2022년 4월 29일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2682,부암동외식일번가 부산진구점,주말에 예약 꼭 하고 가세용 점심특선은 냉면/된찌 인수당 공짜 아이스크림까지 무료입니당 예약 필수 !,별점없음,방문일22.5.15.일2022년 5월 15일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2683,부암동외식일번가 부산진구점,굳굳,별점없음,방문일22.12.18.일2022년 12월 18일 일요일,5번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2684,부암동외식일번가 부산진구점,좋아요 ,별점없음,방문일22.9.22.목2022년 9월 22일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2685,부암동외식일번가 부산진구점,굿,별점없음,방문일22.9.12.월2022년 9월 12일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2686,부암동외식일번가 부산진구점,맛있어욤!,별점없음,방문일22.7.20.수2022년 7월 20일 수요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2687,부암동외식일번가 부산진구점,굳굳 ,별점없음,방문일1.28.토2023년 1월 28일 토요일,5번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2688,부암동외식일번가 부산진구점,굿,별점없음,방문일22.9.24.토2022년 9월 24일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2689,부암동외식일번가 부산진구점,맛있어요,별점없음,방문일22.9.24.토2022년 9월 24일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2690,부암동외식일번가 부산진구점,❤️,별점없음,방문일22.8.31.수2022년 8월 31일 수요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2691,부암동외식일번가 부산진구점,좋아요~~~,별점없음,방문일22.11.14.월2022년 11월 14일 월요일,3번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2692,부암동외식일번가 부산진구점,외식1번가에 오랫만에 왔는데 음식이 맛나요,별점없음,방문일22.4.26.화2022년 4월 26일 화요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2693,부암동외식일번가 부산진구점,굿,별점없음,방문일3.18.토2023년 3월 18일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2694,부암동외식일번가 부산진구점,단체 모임하기 좋아요,별점없음,방문일1.21.토2023년 1월 21일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2695,부암동외식일번가 부산진구점,좋아요,별점없음,방문일22.8.20.토2022년 8월 20일 토요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2696,부암동외식일번가 부산진구점,굿,별점없음,방문일22.9.23.금2022년 9월 23일 금요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2697,부암동외식일번가 부산진구점,좋아요 ,별점없음,방문일22.9.22.목2022년 9월 22일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2698,부암동외식일번가 부산진구점,맛있어요,별점없음,방문일22.9.22.목2022년 9월 22일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2699,부암동외식일번가 부산진구점,굿,별점없음,방문일22.9.22.목2022년 9월 22일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2700,부암동외식일번가 부산진구점,주차장도 넓고 매장도 이쁘네요.단체모임장소로 추천합니다,별점없음,방문일22.5.24.화2022년 5월 24일 화요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2701,부암동외식일번가 부산진구점,"고기 맛있게 먹고, 아이스크림도 후식으로 잘 먹었어요",별점없음,방문일22.6.29.수2022년 6월 29일 수요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2702,부암동외식일번가 부산진구점,굿,별점없음,방문일1.25.수2023년 1월 25일 수요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2703,부암동외식일번가 부산진구점,좋아요 ,별점없음,방문일22.9.20.화2022년 9월 20일 화요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2704,부암동외식일번가 부산진구점,굿,별점없음,방문일22.9.3.토2022년 9월 3일 토요일,4번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2705,부암동외식일번가 부산진구점,"1시간 30분 쯤 대기 한 것 같아요^^
정신 없이 먹었네요",별점없음,방문일22.5.26.목2022년 5월 26일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2706,부암동외식일번가 부산진구점,굿,별점없음,방문일22.8.27.토2022년 8월 27일 토요일,6번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2707,부암동외식일번가 부산진구점,좋아요 ,별점없음,방문일22.12.12.월2022년 12월 12일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2708,부암동외식일번가 부산진구점,굿,별점없음,방문일22.9.18.일2022년 9월 18일 일요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2709,부암동외식일번가 부산진구점,굿,별점없음,방문일22.7.24.일2022년 7월 24일 일요일,8번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2710,부암동외식일번가 부산진구점,굿~~~,별점없음,방문일22.8.15.월2022년 8월 15일 월요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2711,부암동외식일번가 부산진구점,굿,별점없음,방문일22.9.11.일2022년 9월 11일 일요일,2번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
2712,부암동외식일번가 부산진구점,"금액이 많이 올랐네요, 맛은 예전만 못한것같아욤",별점없음,방문일22.6.23.목2022년 6월 23일 목요일,1번째 방문,인증 수단영수증,"<span class=""DJJvD"">육류,고기요리</span>"
