,restaurant_name,ansim,naver_cat_review,naver_cat_count,cat_people
0,가야동세연정,없음,"""음식이 맛있어요""",이 키워드를 선택한 인원472,(636명 참여)
1,가야동세연정,없음,"""매장이 넓어요""",이 키워드를 선택한 인원192,(636명 참여)
2,가야동세연정,없음,"""주차하기 편해요""",이 키워드를 선택한 인원175,(636명 참여)
3,가야동세연정,없음,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원168,(636명 참여)
4,가야동세연정,없음,"""친절해요""",이 키워드를 선택한 인원153,(636명 참여)
5,가야동세연정,없음,"""재료가 신선해요""",이 키워드를 선택한 인원90,(636명 참여)
6,가야동세연정,없음,"""양이 많아요""",이 키워드를 선택한 인원88,(636명 참여)
7,가야동세연정,없음,"""매장이 청결해요""",이 키워드를 선택한 인원63,(636명 참여)
8,가야동세연정,없음,"""가성비가 좋아요""",이 키워드를 선택한 인원59,(636명 참여)
9,가야동세연정,없음,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원54,(636명 참여)
10,가야동세연정,없음,"""화장실이 깨끗해요""",이 키워드를 선택한 인원40,(636명 참여)
11,가야동세연정,없음,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원37,(636명 참여)
12,가야동세연정,없음,"""인테리어가 멋져요""",이 키워드를 선택한 인원34,(636명 참여)
13,가야동세연정,없음,"""혼밥하기 좋아요""",이 키워드를 선택한 인원12,(636명 참여)
14,가야동세연정,없음,"""뷰가 좋아요""",이 키워드를 선택한 인원8,(636명 참여)
15,가야동세연정,없음,"""음식이 빨리 나와요""",이 키워드를 선택한 인원2,(636명 참여)
16,가야동세연정,없음,"""좌석이 편해요""",이 키워드를 선택한 인원1,(636명 참여)
17,가야동세연정,없음,"""잡내가 적어요""",이 키워드를 선택한 인원1,(636명 참여)
18,가야동세연정,없음,"""기본 안주가 좋아요""",이 키워드를 선택한 인원1,(636명 참여)
19,가야동세연정,없음,"""건강한 맛이에요""",이 키워드를 선택한 인원1,(636명 참여)
20,개금동강원삼계탕,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원119,(117명 참여)
21,개금동강원삼계탕,안심식당,"""친절해요""",이 키워드를 선택한 인원24,(117명 참여)
22,개금동강원삼계탕,안심식당,"""양이 많아요""",이 키워드를 선택한 인원22,(117명 참여)
23,개금동강원삼계탕,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원21,(117명 참여)
24,개금동강원삼계탕,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원20,(117명 참여)
25,개금동강원삼계탕,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원18,(117명 참여)
26,개금동강원삼계탕,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원12,(117명 참여)
27,개금동강원삼계탕,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원11,(117명 참여)
28,개금동강원삼계탕,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원8,(117명 참여)
29,개금동강원삼계탕,안심식당,"""고기 질이 좋아요""",이 키워드를 선택한 인원6,(117명 참여)
30,개금동강원삼계탕,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원5,(117명 참여)
31,개금동강원삼계탕,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원5,(117명 참여)
32,개금동강원삼계탕,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원5,(117명 참여)
33,개금동강원삼계탕,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원3,(117명 참여)
34,개금동강원삼계탕,안심식당,"""뷰가 좋아요""",이 키워드를 선택한 인원2,(117명 참여)
35,개금동강원삼계탕,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원1,(117명 참여)
36,당감동일품정가,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원65,(87명 참여)
37,당감동일품정가,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원26,(87명 참여)
38,당감동일품정가,안심식당,"""양이 많아요""",이 키워드를 선택한 인원21,(87명 참여)
39,당감동일품정가,안심식당,"""친절해요""",이 키워드를 선택한 인원13,(87명 참여)
40,당감동일품정가,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원13,(87명 참여)
41,당감동일품정가,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원11,(87명 참여)
42,당감동일품정가,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원11,(87명 참여)
43,당감동일품정가,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원5,(87명 참여)
44,당감동일품정가,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원4,(87명 참여)
45,당감동일품정가,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원4,(87명 참여)
46,당감동일품정가,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원4,(87명 참여)
47,당감동일품정가,안심식당,"""고기 질이 좋아요""",이 키워드를 선택한 인원3,(87명 참여)
48,당감동일품정가,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원3,(87명 참여)
49,당감동일품정가,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원2,(87명 참여)
50,당감동일품정가,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원1,(87명 참여)
51,당감동일품정가,안심식당,"""직접 잘 구워줘요""",이 키워드를 선택한 인원1,(87명 참여)
52,당감동일품정가,안심식당,"""뷰가 좋아요""",이 키워드를 선택한 인원1,(87명 참여)
53,당감동공감식당,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원354,(311명 참여)
54,당감동공감식당,안심식당,"""친절해요""",이 키워드를 선택한 인원124,(311명 참여)
55,당감동공감식당,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원71,(311명 참여)
56,당감동공감식당,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원49,(311명 참여)
57,당감동공감식당,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원40,(311명 참여)
58,당감동공감식당,안심식당,"""직접 잘 구워줘요""",이 키워드를 선택한 인원36,(311명 참여)
59,당감동공감식당,안심식당,"""고기 질이 좋아요""",이 키워드를 선택한 인원35,(311명 참여)
60,당감동공감식당,안심식당,"""양이 많아요""",이 키워드를 선택한 인원30,(311명 참여)
61,당감동공감식당,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원27,(311명 참여)
62,당감동공감식당,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원26,(311명 참여)
63,당감동공감식당,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원25,(311명 참여)
64,당감동공감식당,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원25,(311명 참여)
65,당감동공감식당,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원12,(311명 참여)
66,당감동공감식당,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원8,(311명 참여)
67,당감동공감식당,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원7,(311명 참여)
68,당감동공감식당,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원5,(311명 참여)
69,당감동공감식당,안심식당,"""뷰가 좋아요""",이 키워드를 선택한 인원2,(311명 참여)
70,당감동공감식당,안심식당,"""아이와 가기 좋아요""",이 키워드를 선택한 인원1,(311명 참여)
71,당감동공감식당,안심식당,"""메뉴 구성이 알차요""",이 키워드를 선택한 인원1,(311명 참여)
72,당감동백양돼지국밥,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원386,(306명 참여)
73,당감동백양돼지국밥,안심식당,"""친절해요""",이 키워드를 선택한 인원102,(306명 참여)
74,당감동백양돼지국밥,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원94,(306명 참여)
75,당감동백양돼지국밥,안심식당,"""양이 많아요""",이 키워드를 선택한 인원89,(306명 참여)
76,당감동백양돼지국밥,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원80,(306명 참여)
77,당감동백양돼지국밥,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원70,(306명 참여)
78,당감동백양돼지국밥,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원57,(306명 참여)
79,당감동백양돼지국밥,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원53,(306명 참여)
80,당감동백양돼지국밥,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원33,(306명 참여)
81,당감동백양돼지국밥,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원28,(306명 참여)
82,당감동백양돼지국밥,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원16,(306명 참여)
83,당감동백양돼지국밥,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원4,(306명 참여)
84,당감동백양돼지국밥,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원3,(306명 참여)
85,당감동백양돼지국밥,안심식당,"""뷰가 좋아요""",이 키워드를 선택한 인원3,(306명 참여)
86,당감동백양돼지국밥,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원2,(306명 참여)
87,당감동백양돼지국밥,안심식당,"""포장이 깔끔해요""",이 키워드를 선택한 인원1,(306명 참여)
88,당감동진가네추어탕,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원339,(279명 참여)
89,당감동진가네추어탕,안심식당,"""친절해요""",이 키워드를 선택한 인원78,(279명 참여)
90,당감동진가네추어탕,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원73,(279명 참여)
91,당감동진가네추어탕,안심식당,"""양이 많아요""",이 키워드를 선택한 인원67,(279명 참여)
92,당감동진가네추어탕,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원66,(279명 참여)
93,당감동진가네추어탕,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원31,(279명 참여)
94,당감동진가네추어탕,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원31,(279명 참여)
95,당감동진가네추어탕,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원31,(279명 참여)
96,당감동진가네추어탕,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원19,(279명 참여)
97,당감동진가네추어탕,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원16,(279명 참여)
98,당감동진가네추어탕,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원10,(279명 참여)
99,당감동진가네추어탕,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원9,(279명 참여)
100,당감동진가네추어탕,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원5,(279명 참여)
101,당감동진가네추어탕,안심식당,"""뷰가 좋아요""",이 키워드를 선택한 인원4,(279명 참여)
102,당감동진가네추어탕,안심식당,"""반찬이 잘 나와요""",이 키워드를 선택한 인원2,(279명 참여)
103,당감동진가네추어탕,안심식당,"""메뉴 구성이 알차요""",이 키워드를 선택한 인원1,(279명 참여)
104,당감동진가네추어탕,안심식당,"""건강한 맛이에요""",이 키워드를 선택한 인원1,(279명 참여)
105,당감동진가네추어탕,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원1,(279명 참여)
106,당감동진수밥상,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원252,(303명 참여)
107,당감동진수밥상,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원103,(303명 참여)
108,당감동진수밥상,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원76,(303명 참여)
109,당감동진수밥상,안심식당,"""친절해요""",이 키워드를 선택한 인원74,(303명 참여)
110,당감동진수밥상,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원64,(303명 참여)
111,당감동진수밥상,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원62,(303명 참여)
112,당감동진수밥상,안심식당,"""양이 많아요""",이 키워드를 선택한 인원51,(303명 참여)
113,당감동진수밥상,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원40,(303명 참여)
114,당감동진수밥상,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원37,(303명 참여)
115,당감동진수밥상,안심식당,"""반찬이 잘 나와요""",이 키워드를 선택한 인원23,(303명 참여)
116,당감동진수밥상,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원17,(303명 참여)
117,당감동진수밥상,안심식당,"""뷰가 좋아요""",이 키워드를 선택한 인원13,(303명 참여)
118,당감동진수밥상,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원12,(303명 참여)
119,당감동진수밥상,안심식당,"""비싼 만큼 가치있어요""",이 키워드를 선택한 인원11,(303명 참여)
120,당감동진수밥상,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원7,(303명 참여)
121,당감동진수밥상,안심식당,"""차분한 분위기에요""",이 키워드를 선택한 인원6,(303명 참여)
122,당감동진수밥상,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원6,(303명 참여)
123,당감동진수밥상,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원3,(303명 참여)
124,당감동진수밥상,안심식당,"""메뉴 구성이 알차요""",이 키워드를 선택한 인원1,(303명 참여)
125,당감동진수밥상,안심식당,"""건강한 맛이에요""",이 키워드를 선택한 인원1,(303명 참여)
126,범천동중앙숯불갈비,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원146,(150명 참여)
127,범천동중앙숯불갈비,안심식당,"""친절해요""",이 키워드를 선택한 인원80,(150명 참여)
128,범천동중앙숯불갈비,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원27,(150명 참여)
129,범천동중앙숯불갈비,안심식당,"""양이 많아요""",이 키워드를 선택한 인원26,(150명 참여)
130,범천동중앙숯불갈비,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원25,(150명 참여)
131,범천동중앙숯불갈비,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원19,(150명 참여)
132,범천동중앙숯불갈비,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원15,(150명 참여)
133,범천동중앙숯불갈비,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원13,(150명 참여)
134,범천동중앙숯불갈비,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원12,(150명 참여)
135,범천동중앙숯불갈비,안심식당,"""고기 질이 좋아요""",이 키워드를 선택한 인원5,(150명 참여)
136,범천동중앙숯불갈비,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원4,(150명 참여)
137,범천동중앙숯불갈비,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원4,(150명 참여)
138,범천동중앙숯불갈비,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원3,(150명 참여)
139,범천동중앙숯불갈비,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원2,(150명 참여)
140,범천동중앙숯불갈비,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원2,(150명 참여)
141,범천동중앙숯불갈비,안심식당,"""음식이 빨리 나와요""",이 키워드를 선택한 인원1,(150명 참여)
142,범천동중앙숯불갈비,안심식당,"""직접 잘 구워줘요""",이 키워드를 선택한 인원1,(150명 참여)
143,범천동중앙숯불갈비,안심식당,"""뷰가 좋아요""",이 키워드를 선택한 인원1,(150명 참여)
144,부암동백향만두,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원12,(14명 참여)
145,부암동백향만두,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원3,(14명 참여)
146,부암동백향만두,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원2,(14명 참여)
147,부암동백향만두,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원2,(14명 참여)
148,부암동백향만두,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원2,(14명 참여)
149,부암동백향만두,안심식당,"""친절해요""",이 키워드를 선택한 인원1,(14명 참여)
150,부암동백향만두,안심식당,"""양이 많아요""",이 키워드를 선택한 인원1,(14명 참여)
151,부암동백향만두,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원1,(14명 참여)
152,부암동백향만두,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원1,(14명 참여)
153,부암동미락,없음,"""음식이 맛있어요""",이 키워드를 선택한 인원68,(80명 참여)
154,부암동미락,없음,"""재료가 신선해요""",이 키워드를 선택한 인원28,(80명 참여)
155,부암동미락,없음,"""친절해요""",이 키워드를 선택한 인원27,(80명 참여)
156,부암동미락,없음,"""가성비가 좋아요""",이 키워드를 선택한 인원26,(80명 참여)
157,부암동미락,없음,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원18,(80명 참여)
158,부암동북경,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원112,(102명 참여)
159,부암동북경,안심식당,"""친절해요""",이 키워드를 선택한 인원29,(102명 참여)
160,부암동북경,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원21,(102명 참여)
161,부암동북경,안심식당,"""양이 많아요""",이 키워드를 선택한 인원19,(102명 참여)
162,부암동북경,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원15,(102명 참여)
163,부암동외식일번가 부산진구점,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원1693,"(2,257명 참여)"
164,부암동외식일번가 부산진구점,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원970,"(2,257명 참여)"
165,부암동외식일번가 부산진구점,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원700,"(2,257명 참여)"
166,부암동외식일번가 부산진구점,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원645,"(2,257명 참여)"
167,부암동외식일번가 부산진구점,안심식당,"""친절해요""",이 키워드를 선택한 인원565,"(2,257명 참여)"
168,부암동외식일번가 부산진구점,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원426,"(2,257명 참여)"
169,부암동외식일번가 부산진구점,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원404,"(2,257명 참여)"
170,부암동외식일번가 부산진구점,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원357,"(2,257명 참여)"
171,부암동외식일번가 부산진구점,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원314,"(2,257명 참여)"
172,부암동외식일번가 부산진구점,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원276,"(2,257명 참여)"
173,부암동외식일번가 부산진구점,안심식당,"""양이 많아요""",이 키워드를 선택한 인원266,"(2,257명 참여)"
174,부암동외식일번가 부산진구점,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원253,"(2,257명 참여)"
175,부암동외식일번가 부산진구점,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원128,"(2,257명 참여)"
176,부암동외식일번가 부산진구점,안심식당,"""고기 질이 좋아요""",이 키워드를 선택한 인원95,"(2,257명 참여)"
177,부암동외식일번가 부산진구점,안심식당,"""뷰가 좋아요""",이 키워드를 선택한 인원33,"(2,257명 참여)"
178,부암동외식일번가 부산진구점,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원21,"(2,257명 참여)"
179,부암동외식일번가 부산진구점,안심식당,"""직접 잘 구워줘요""",이 키워드를 선택한 인원3,"(2,257명 참여)"
180,부암동외식일번가 부산진구점,안심식당,"""음식이 빨리 나와요""",이 키워드를 선택한 인원2,"(2,257명 참여)"
181,부암동외식일번가 부산진구점,안심식당,"""오래 머무르기 좋아요""",이 키워드를 선택한 인원2,"(2,257명 참여)"
182,부암동외식일번가 부산진구점,안심식당,"""환기가 잘 돼요""",이 키워드를 선택한 인원2,"(2,257명 참여)"
183,부암동외식일번가 부산진구점,안심식당,"""차분한 분위기에요""",이 키워드를 선택한 인원1,"(2,257명 참여)"
184,부암동외식일번가 부산진구점,안심식당,"""메뉴 구성이 알차요""",이 키워드를 선택한 인원1,"(2,257명 참여)"
185,부암동외식일번가 부산진구점,안심식당,"""비싼 만큼 가치있어요""",이 키워드를 선택한 인원1,"(2,257명 참여)"
186,부암동외식일번가 부산진구점,안심식당,"""반찬이 잘 나와요""",이 키워드를 선택한 인원1,"(2,257명 참여)"
187,부암동외식일번가 부산진구점,안심식당,"""건강한 맛이에요""",이 키워드를 선택한 인원1,"(2,257명 참여)"
188,부전동청담,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원168,(277명 참여)
189,부전동청담,안심식당,"""친절해요""",이 키워드를 선택한 인원96,(277명 참여)
190,부전동청담,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원44,(277명 참여)
191,부전동청담,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원42,(277명 참여)
192,부전동청담,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원42,(277명 참여)
193,부전동청담,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원33,(277명 참여)
194,부전동청담,안심식당,"""양이 많아요""",이 키워드를 선택한 인원31,(277명 참여)
195,부전동청담,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원25,(277명 참여)
196,부전동청담,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원16,(277명 참여)
197,부전동청담,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원15,(277명 참여)
198,부전동청담,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원15,(277명 참여)
199,부전동청담,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원12,(277명 참여)
200,부전동청담,안심식당,"""고기 질이 좋아요""",이 키워드를 선택한 인원9,(277명 참여)
201,부전동청담,안심식당,"""직접 잘 구워줘요""",이 키워드를 선택한 인원8,(277명 참여)
202,부전동청담,안심식당,"""뷰가 좋아요""",이 키워드를 선택한 인원8,(277명 참여)
203,부전동청담,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원2,(277명 참여)
204,부전동청담,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원1,(277명 참여)
205,부전동골목식당,없음,"""음식이 맛있어요""",이 키워드를 선택한 인원107,(169명 참여)
206,부전동골목식당,없음,"""친절해요""",이 키워드를 선택한 인원66,(169명 참여)
207,부전동골목식당,없음,"""가성비가 좋아요""",이 키워드를 선택한 인원39,(169명 참여)
208,부전동골목식당,없음,"""재료가 신선해요""",이 키워드를 선택한 인원19,(169명 참여)
209,부전동골목식당,없음,"""양이 많아요""",이 키워드를 선택한 인원16,(169명 참여)
210,부전동우정분식,없음,"""음식이 맛있어요""",이 키워드를 선택한 인원130,(205명 참여)
211,부전동우정분식,없음,"""가성비가 좋아요""",이 키워드를 선택한 인원99,(205명 참여)
212,부전동우정분식,없음,"""혼밥하기 좋아요""",이 키워드를 선택한 인원76,(205명 참여)
213,부전동우정분식,없음,"""양이 많아요""",이 키워드를 선택한 인원37,(205명 참여)
214,부전동우정분식,없음,"""친절해요""",이 키워드를 선택한 인원27,(205명 참여)
215,부전동우정분식,없음,"""매장이 넓어요""",이 키워드를 선택한 인원22,(205명 참여)
216,부전동우정분식,없음,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원15,(205명 참여)
217,부전동우정분식,없음,"""재료가 신선해요""",이 키워드를 선택한 인원9,(205명 참여)
218,부전동우정분식,없음,"""매장이 청결해요""",이 키워드를 선택한 인원8,(205명 참여)
219,부전동우정분식,없음,"""인테리어가 멋져요""",이 키워드를 선택한 인원5,(205명 참여)
220,부전동우정분식,없음,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원4,(205명 참여)
221,부전동우정분식,없음,"""뷰가 좋아요""",이 키워드를 선택한 인원4,(205명 참여)
222,부전동우정분식,없음,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원3,(205명 참여)
223,부전동우정분식,없음,"""화장실이 깨끗해요""",이 키워드를 선택한 인원3,(205명 참여)
224,부전동우정분식,없음,"""주차하기 편해요""",이 키워드를 선택한 인원2,(205명 참여)
225,부전동초원가든,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원56,(95명 참여)
226,부전동초원가든,안심식당,"""친절해요""",이 키워드를 선택한 인원24,(95명 참여)
227,부전동초원가든,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원19,(95명 참여)
228,부전동초원가든,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원18,(95명 참여)
229,부전동초원가든,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원14,(95명 참여)
230,부전동초원가든,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원14,(95명 참여)
231,부전동초원가든,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원8,(95명 참여)
232,부전동초원가든,안심식당,"""인테리어가 멋져요""",이 키워드를 선택한 인원7,(95명 참여)
233,부전동초원가든,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원7,(95명 참여)
234,부전동초원가든,안심식당,"""고기 질이 좋아요""",이 키워드를 선택한 인원6,(95명 참여)
235,부전동초원가든,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원6,(95명 참여)
236,부전동초원가든,안심식당,"""양이 많아요""",이 키워드를 선택한 인원4,(95명 참여)
237,부전동초원가든,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원4,(95명 참여)
238,부전동초원가든,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원4,(95명 참여)
239,부전동초원가든,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원2,(95명 참여)
240,부전동마당집,없음,"""음식이 맛있어요""",이 키워드를 선택한 인원13,(20명 참여)
241,부전동마당집,없음,"""재료가 신선해요""",이 키워드를 선택한 인원6,(20명 참여)
242,부전동마당집,없음,"""친절해요""",이 키워드를 선택한 인원3,(20명 참여)
243,부전동마당집,없음,"""매장이 청결해요""",이 키워드를 선택한 인원3,(20명 참여)
244,부전동마당집,없음,"""양이 많아요""",이 키워드를 선택한 인원2,(20명 참여)
245,부전동마당집,없음,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원2,(20명 참여)
246,부전동마당집,없음,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원2,(20명 참여)
247,부전동마당집,없음,"""음식이 빨리 나와요""",이 키워드를 선택한 인원1,(20명 참여)
248,부전동마당집,없음,"""인테리어가 멋져요""",이 키워드를 선택한 인원1,(20명 참여)
249,부전동마당집,없음,"""주차하기 편해요""",이 키워드를 선택한 인원1,(20명 참여)
250,부전동마당집,없음,"""가성비가 좋아요""",이 키워드를 선택한 인원1,(20명 참여)
251,부전동부산초밥,안심식당,"""음식이 맛있어요""",이 키워드를 선택한 인원59,(91명 참여)
252,부전동부산초밥,안심식당,"""친절해요""",이 키워드를 선택한 인원33,(91명 참여)
253,부전동부산초밥,안심식당,"""재료가 신선해요""",이 키워드를 선택한 인원27,(91명 참여)
254,부전동부산초밥,안심식당,"""가성비가 좋아요""",이 키워드를 선택한 인원12,(91명 참여)
255,부전동부산초밥,안심식당,"""매장이 청결해요""",이 키워드를 선택한 인원12,(91명 참여)
256,부전동부산초밥,안심식당,"""혼밥하기 좋아요""",이 키워드를 선택한 인원10,(91명 참여)
257,부전동부산초밥,안심식당,"""특별한 메뉴가 있어요""",이 키워드를 선택한 인원10,(91명 참여)
258,부전동부산초밥,안심식당,"""단체모임 하기 좋아요""",이 키워드를 선택한 인원10,(91명 참여)
259,부전동부산초밥,안심식당,"""양이 많아요""",이 키워드를 선택한 인원9,(91명 참여)
260,부전동부산초밥,안심식당,"""매장이 넓어요""",이 키워드를 선택한 인원8,(91명 참여)
261,부전동부산초밥,안심식당,"""특별한 날 가기 좋아요""",이 키워드를 선택한 인원4,(91명 참여)
262,부전동부산초밥,안심식당,"""주차하기 편해요""",이 키워드를 선택한 인원2,(91명 참여)
263,부전동부산초밥,안심식당,"""화장실이 깨끗해요""",이 키워드를 선택한 인원2,(91명 참여)
