restaurant_name,naver_cat_review,naver_cat_count,normalized
전포동 바302호,인테리어가 멋져요,11,0.2619047619047619
전포동 바302호,친절해요,11,0.2619047619047619
전포동 바302호,음식이 맛있어요,8,0.19047619047619047
전포동 바302호,음악이 좋아요,6,0.14285714285714285
전포동 바302호,대화하기 좋아요,6,0.14285714285714285
범천동 달인추어탕,음식이 맛있어요,189,0.4190687361419069
범천동 달인추어탕,친절해요,103,0.22838137472283815
범천동 달인추어탕,혼밥하기 좋아요,62,0.13747228381374724
범천동 달인추어탕,재료가 신선해요,49,0.10864745011086474
범천동 달인추어탕,가성비가 좋아요,48,0.10643015521064302
부전동 남도본가,음식이 맛있어요,10,0.3448275862068966
부전동 남도본가,가성비가 좋아요,8,0.27586206896551724
부전동 남도본가,양이 많아요,6,0.20689655172413793
부전동 남도본가,재료가 신선해요,3,0.10344827586206896
부전동 남도본가,혼밥하기 좋아요,2,0.06896551724137931
초읍동 블라블라,디저트가 맛있어요,39,0.2765957446808511
초읍동 블라블라,친절해요,28,0.19858156028368795
초읍동 블라블라,음료가 맛있어요,27,0.19148936170212766
초읍동 블라블라,매장이 청결해요,24,0.1702127659574468
초읍동 블라블라,커피가 맛있어요,23,0.16312056737588654
가야동 킹프레소 가야점,커피가 맛있어요,35,0.2916666666666667
가야동 킹프레소 가야점,가성비가 좋아요,25,0.20833333333333334
가야동 킹프레소 가야점,음료가 맛있어요,23,0.19166666666666668
가야동 킹프레소 가야점,친절해요,21,0.175
가야동 킹프레소 가야점,디저트가 맛있어요,16,0.13333333333333333
전포동 야키토리 온정,음식이 맛있어요,89,0.3296296296296296
전포동 야키토리 온정,친절해요,66,0.24444444444444444
전포동 야키토리 온정,특별한 메뉴가 있어요,41,0.15185185185185185
전포동 야키토리 온정,술이 다양해요,40,0.14814814814814814
전포동 야키토리 온정,혼술하기 좋아요,34,0.1259259259259259
전포동 멘조라멘,음식이 맛있어요,184,0.3382352941176471
전포동 멘조라멘,혼밥하기 좋아요,129,0.23713235294117646
전포동 멘조라멘,친절해요,90,0.16544117647058823
전포동 멘조라멘,매장이 청결해요,79,0.14522058823529413
전포동 멘조라멘,재료가 신선해요,62,0.11397058823529412
양정동 한솔대구탕,음식이 맛있어요,90,0.42857142857142855
양정동 한솔대구탕,양이 많아요,36,0.17142857142857143
양정동 한솔대구탕,친절해요,35,0.16666666666666666
양정동 한솔대구탕,가성비가 좋아요,25,0.11904761904761904
양정동 한솔대구탕,재료가 신선해요,24,0.11428571428571428
부전동 장모돼지국밥묵은지흑돼지찌개,음식이 맛있어요,161,0.34549356223175964
부전동 장모돼지국밥묵은지흑돼지찌개,친절해요,86,0.18454935622317598
부전동 장모돼지국밥묵은지흑돼지찌개,양이 많아요,86,0.18454935622317598
부전동 장모돼지국밥묵은지흑돼지찌개,혼밥하기 좋아요,74,0.15879828326180256
부전동 장모돼지국밥묵은지흑돼지찌개,매장이 청결해요,59,0.12660944206008584
부암동 새벽여는김밥,음식이 맛있어요,51,0.504950495049505
부암동 새벽여는김밥,재료가 신선해요,14,0.13861386138613863
부암동 새벽여는김밥,특별한 메뉴가 있어요,13,0.12871287128712872
부암동 새벽여는김밥,가성비가 좋아요,12,0.1188118811881188
부암동 새벽여는김밥,친절해요,11,0.10891089108910891
전포동 구이포차 우연히,음식이 맛있어요,98,0.4100418410041841
전포동 구이포차 우연히,친절해요,50,0.20920502092050208
전포동 구이포차 우연히,특별한 메뉴가 있어요,36,0.1506276150627615
전포동 구이포차 우연히,인테리어가 멋져요,28,0.11715481171548117
전포동 구이포차 우연히,고기 질이 좋아요,27,0.11297071129707113
부전동 용이네뒷고기,음식이 맛있어요,280,0.2865916069600819
부전동 용이네뒷고기,가성비가 좋아요,216,0.2210849539406346
부전동 용이네뒷고기,재료가 신선해요,195,0.19959058341862845
부전동 용이네뒷고기,친절해요,191,0.195496417604913
부전동 용이네뒷고기,매장이 청결해요,95,0.09723643807574207
개금동 개금가마솥추어탕,음식이 맛있어요,18,0.42857142857142855
개금동 개금가마솥추어탕,친절해요,10,0.23809523809523808
개금동 개금가마솥추어탕,재료가 신선해요,5,0.11904761904761904
개금동 개금가마솥추어탕,매장이 청결해요,5,0.11904761904761904
개금동 개금가마솥추어탕,혼밥하기 좋아요,4,0.09523809523809523
전포동 굿모닝홍콩,음식이 맛있어요,435,0.3460620525059666
전포동 굿모닝홍콩,친절해요,323,0.2569610182975338
전포동 굿모닝홍콩,특별한 메뉴가 있어요,238,0.18933969769291964
전포동 굿모닝홍콩,인테리어가 멋져요,167,0.1328560063643596
전포동 굿모닝홍콩,재료가 신선해요,94,0.07478122513922036
당감동 우아한알콜주유소,음식이 맛있어요,15,0.28846153846153844
당감동 우아한알콜주유소,인테리어가 멋져요,11,0.21153846153846154
당감동 우아한알콜주유소,친절해요,10,0.19230769230769232
당감동 우아한알콜주유소,가성비가 좋아요,8,0.15384615384615385
당감동 우아한알콜주유소,매장이 청결해요,8,0.15384615384615385
부전동 동해물회,음식이 맛있어요,402,0.4336569579288026
부전동 동해물회,친절해요,200,0.21574973031283712
부전동 동해물회,재료가 신선해요,154,0.16612729234088458
부전동 동해물회,양이 많아요,98,0.10571736785329018
부전동 동해물회,특별한 메뉴가 있어요,73,0.07874865156418555
당감동 복돌네통닭,음식이 맛있어요,244,0.4870259481037924
당감동 복돌네통닭,가성비가 좋아요,69,0.1377245508982036
당감동 복돌네통닭,친절해요,63,0.12574850299401197
당감동 복돌네통닭,특별한 메뉴가 있어요,63,0.12574850299401197
당감동 복돌네통닭,양이 많아요,62,0.12375249500998003
양정동 경일식당,음식이 맛있어요,58,0.41134751773049644
양정동 경일식당,가성비가 좋아요,27,0.19148936170212766
양정동 경일식당,양이 많아요,21,0.14893617021276595
양정동 경일식당,재료가 신선해요,18,0.1276595744680851
양정동 경일식당,혼밥하기 좋아요,17,0.12056737588652482
부전동 하씨네,음식이 맛있어요,24,0.3116883116883117
부전동 하씨네,친절해요,15,0.19480519480519481
부전동 하씨네,대화하기 좋아요,15,0.19480519480519481
부전동 하씨네,매장이 청결해요,13,0.16883116883116883
부전동 하씨네,가성비가 좋아요,10,0.12987012987012986
전포동 해롱해,음식이 맛있어요,6,0.3157894736842105
전포동 해롱해,인테리어가 멋져요,5,0.2631578947368421
전포동 해롱해,친절해요,4,0.21052631578947367
전포동 해롱해,야외 공간이 멋져요,2,0.10526315789473684
전포동 해롱해,가성비가 좋아요,2,0.10526315789473684
전포동 전포연가,음식이 맛있어요,21,0.30434782608695654
전포동 전포연가,술이 다양해요,17,0.2463768115942029
전포동 전포연가,친절해요,13,0.18840579710144928
전포동 전포연가,오래 머무르기 좋아요,9,0.13043478260869565
전포동 전포연가,매장이 청결해요,9,0.13043478260869565
당감동 다복향마라탕(당감점),음식이 맛있어요,77,0.41621621621621624
당감동 다복향마라탕(당감점),재료가 신선해요,39,0.21081081081081082
당감동 다복향마라탕(당감점),가성비가 좋아요,24,0.12972972972972974
당감동 다복향마라탕(당감점),친절해요,23,0.12432432432432433
당감동 다복향마라탕(당감점),양이 많아요,22,0.11891891891891893
양정동 엄마의 부뚜막,음식이 맛있어요,48,0.36923076923076925
양정동 엄마의 부뚜막,가성비가 좋아요,26,0.2
양정동 엄마의 부뚜막,친절해요,25,0.19230769230769232
양정동 엄마의 부뚜막,재료가 신선해요,20,0.15384615384615385
양정동 엄마의 부뚜막,양이 많아요,11,0.08461538461538462
전포동 하노이맥주밤거리 부산전포점,음식이 맛있어요,96,0.24489795918367346
전포동 하노이맥주밤거리 부산전포점,친절해요,90,0.22959183673469388
전포동 하노이맥주밤거리 부산전포점,술이 다양해요,69,0.1760204081632653
전포동 하노이맥주밤거리 부산전포점,인테리어가 멋져요,69,0.1760204081632653
전포동 하노이맥주밤거리 부산전포점,가성비가 좋아요,68,0.17346938775510204
연지동 야키센,음식이 맛있어요,13,0.3170731707317073
연지동 야키센,친절해요,11,0.2682926829268293
연지동 야키센,재료가 신선해요,6,0.14634146341463414
연지동 야키센,인테리어가 멋져요,6,0.14634146341463414
연지동 야키센,매장이 청결해요,5,0.12195121951219512
부전동 조옥규한우곰탕,음식이 맛있어요,68,0.30357142857142855
부전동 조옥규한우곰탕,재료가 신선해요,43,0.19196428571428573
부전동 조옥규한우곰탕,양이 많아요,43,0.19196428571428573
부전동 조옥규한우곰탕,가성비가 좋아요,37,0.16517857142857142
부전동 조옥규한우곰탕,특별한 메뉴가 있어요,33,0.14732142857142858
부전동 어필,가성비가 좋아요,319,0.2519747235387046
부전동 어필,음식이 맛있어요,305,0.24091627172195892
부전동 어필,음악이 좋아요,219,0.17298578199052134
부전동 어필,친절해요,218,0.1721958925750395
부전동 어필,술이 다양해요,205,0.16192733017377567
전포동 마담에뽀끄 서면점,음식이 맛있어요,181,0.29769736842105265
전포동 마담에뽀끄 서면점,친절해요,120,0.19736842105263158
전포동 마담에뽀끄 서면점,인테리어가 멋져요,115,0.18914473684210525
전포동 마담에뽀끄 서면점,재료가 신선해요,104,0.17105263157894737
전포동 마담에뽀끄 서면점,매장이 청결해요,88,0.14473684210526316
부전동 그린보틀,친절해요,15,0.22727272727272727
부전동 그린보틀,종류가 다양해요,15,0.22727272727272727
부전동 그린보틀,설명이 자세해요,14,0.21212121212121213
부전동 그린보틀,추천을 잘해줘요,13,0.19696969696969696
부전동 그린보틀,포장이 정성스러워요,9,0.13636363636363635
범천동 조방숯불곱창,음식이 맛있어요,214,0.5676392572944297
범천동 조방숯불곱창,친절해요,74,0.1962864721485411
범천동 조방숯불곱창,가성비가 좋아요,34,0.09018567639257294
범천동 조방숯불곱창,특별한 메뉴가 있어요,32,0.08488063660477453
범천동 조방숯불곱창,재료가 신선해요,23,0.0610079575596817
초읍동 돈짝초읍점,음식이 맛있어요,137,0.39941690962099125
초읍동 돈짝초읍점,가성비가 좋아요,90,0.26239067055393583
초읍동 돈짝초읍점,친절해요,47,0.13702623906705538
초읍동 돈짝초읍점,양이 많아요,36,0.10495626822157435
초읍동 돈짝초읍점,단체모임 하기 좋아요,33,0.09620991253644315
부전동 거제도야한상,음식이 맛있어요,78,0.4
부전동 거제도야한상,재료가 신선해요,53,0.2717948717948718
부전동 거제도야한상,가성비가 좋아요,29,0.14871794871794872
부전동 거제도야한상,양이 많아요,19,0.09743589743589744
부전동 거제도야한상,친절해요,16,0.08205128205128205
부전동 꼬막짬뽕,음식이 맛있어요,188,0.4665012406947891
부전동 꼬막짬뽕,양이 많아요,80,0.19851116625310175
부전동 꼬막짬뽕,친절해요,46,0.1141439205955335
부전동 꼬막짬뽕,특별한 메뉴가 있어요,45,0.11166253101736973
부전동 꼬막짬뽕,가성비가 좋아요,44,0.10918114143920596
부암동 외식일번가 부산진구점,음식이 맛있어요,1691,0.3701838879159369
부암동 외식일번가 부산진구점,매장이 넓어요,969,0.2121278458844133
부암동 외식일번가 부산진구점,단체모임 하기 좋아요,700,0.1532399299474606
부암동 외식일번가 부산진구점,주차하기 편해요,644,0.14098073555166374
부암동 외식일번가 부산진구점,친절해요,564,0.1234676007005254
가야동 풍성육계장,음식이 맛있어요,229,0.5111607142857143
가야동 풍성육계장,재료가 신선해요,59,0.13169642857142858
가야동 풍성육계장,양이 많아요,59,0.13169642857142858
가야동 풍성육계장,친절해요,55,0.12276785714285714
가야동 풍성육계장,가성비가 좋아요,46,0.10267857142857142
초읍동 만리성,음식이 맛있어요,13,0.4642857142857143
초읍동 만리성,가성비가 좋아요,5,0.17857142857142858
초읍동 만리성,친절해요,4,0.14285714285714285
초읍동 만리성,양이 많아요,4,0.14285714285714285
초읍동 만리성,재료가 신선해요,2,0.07142857142857142
양정동 장수숯불갈비,음식이 맛있어요,31,0.5254237288135594
양정동 장수숯불갈비,친절해요,12,0.2033898305084746
양정동 장수숯불갈비,매장이 넓어요,7,0.11864406779661017
양정동 장수숯불갈비,단체모임 하기 좋아요,5,0.0847457627118644
양정동 장수숯불갈비,재료가 신선해요,4,0.06779661016949153
당감동 항정살구공탄,음식이 맛있어요,139,0.46488294314381273
당감동 항정살구공탄,친절해요,63,0.21070234113712374
당감동 항정살구공탄,가성비가 좋아요,38,0.12709030100334448
당감동 항정살구공탄,재료가 신선해요,34,0.11371237458193979
당감동 항정살구공탄,특별한 메뉴가 있어요,25,0.08361204013377926
초읍동 메르시마담,커피가 맛있어요,115,0.3203342618384401
초읍동 메르시마담,디저트가 맛있어요,77,0.21448467966573817
초읍동 메르시마담,인테리어가 멋져요,57,0.15877437325905291
초읍동 메르시마담,친절해요,57,0.15877437325905291
초읍동 메르시마담,매장이 청결해요,53,0.14763231197771587
양정동 양정정통밀면,음식이 맛있어요,371,0.4799482535575679
양정동 양정정통밀면,가성비가 좋아요,123,0.1591203104786546
양정동 양정정통밀면,친절해요,108,0.13971539456662355
양정동 양정정통밀면,양이 많아요,86,0.111254851228978
양정동 양정정통밀면,재료가 신선해요,85,0.10996119016817593
부전동 참숯불 불타는 대구생막창,음식이 맛있어요,16,0.5333333333333333
부전동 참숯불 불타는 대구생막창,재료가 신선해요,4,0.13333333333333333
부전동 참숯불 불타는 대구생막창,양이 많아요,4,0.13333333333333333
부전동 참숯불 불타는 대구생막창,친절해요,3,0.1
부전동 참숯불 불타는 대구생막창,고기 질이 좋아요,3,0.1
부전동 녹원복국,음식이 맛있어요,32,0.47058823529411764
부전동 녹원복국,재료가 신선해요,16,0.23529411764705882
부전동 녹원복국,친절해요,9,0.1323529411764706
부전동 녹원복국,가성비가 좋아요,6,0.08823529411764706
부전동 녹원복국,특별한 메뉴가 있어요,5,0.07352941176470588
부전동 고복샤브샤브,음식이 맛있어요,924,0.47046843177189407
부전동 고복샤브샤브,가성비가 좋아요,336,0.1710794297352342
부전동 고복샤브샤브,양이 많아요,279,0.14205702647657842
부전동 고복샤브샤브,매장이 넓어요,220,0.1120162932790224
부전동 고복샤브샤브,재료가 신선해요,205,0.10437881873727088
개금동 한우예찬,고기 질이 좋아요,46,0.2839506172839506
개금동 한우예찬,음식이 맛있어요,41,0.25308641975308643
개금동 한우예찬,친절해요,30,0.18518518518518517
개금동 한우예찬,매장이 청결해요,25,0.15432098765432098
개금동 한우예찬,단체모임 하기 좋아요,20,0.12345679012345678
부전동 아키수산,음식이 맛있어요,195,0.39473684210526316
부전동 아키수산,특별한 메뉴가 있어요,110,0.22267206477732793
부전동 아키수산,친절해요,82,0.1659919028340081
부전동 아키수산,대화하기 좋아요,60,0.1214574898785425
부전동 아키수산,인테리어가 멋져요,47,0.0951417004048583
부전동 대갈통문어,음식이 맛있어요,75,0.38860103626943004
부전동 대갈통문어,재료가 신선해요,35,0.18134715025906736
부전동 대갈통문어,친절해요,35,0.18134715025906736
부전동 대갈통문어,특별한 메뉴가 있어요,26,0.13471502590673576
부전동 대갈통문어,단체모임 하기 좋아요,22,0.11398963730569948
당감동 김선장횟집,음식이 맛있어요,61,0.5126050420168067
당감동 김선장횟집,재료가 신선해요,21,0.17647058823529413
당감동 김선장횟집,친절해요,18,0.15126050420168066
당감동 김선장횟집,양이 많아요,10,0.08403361344537816
당감동 김선장횟집,가성비가 좋아요,9,0.07563025210084033
가야동 대풍각,음식이 맛있어요,108,0.5373134328358209
가야동 대풍각,친절해요,29,0.14427860696517414
가야동 대풍각,양이 많아요,23,0.11442786069651742
가야동 대풍각,가성비가 좋아요,22,0.10945273631840796
가야동 대풍각,재료가 신선해요,19,0.0945273631840796
양정동 청룡관,음식이 맛있어요,51,0.4766355140186916
양정동 청룡관,가성비가 좋아요,18,0.16822429906542055
양정동 청룡관,양이 많아요,15,0.14018691588785046
양정동 청룡관,친절해요,14,0.1308411214953271
양정동 청룡관,재료가 신선해요,9,0.08411214953271028
범천동 돈짱 맛짱,음식이 맛있어요,80,0.40609137055837563
범천동 돈짱 맛짱,가성비가 좋아요,46,0.233502538071066
범천동 돈짱 맛짱,친절해요,34,0.17258883248730963
범천동 돈짱 맛짱,매장이 넓어요,19,0.09644670050761421
범천동 돈짱 맛짱,양이 많아요,18,0.09137055837563451
부전동 부잣집밥상,음식이 맛있어요,100,0.36900369003690037
부전동 부잣집밥상,가성비가 좋아요,66,0.24354243542435425
부전동 부잣집밥상,양이 많아요,40,0.14760147601476015
부전동 부잣집밥상,재료가 신선해요,33,0.12177121771217712
부전동 부잣집밥상,친절해요,32,0.11808118081180811
가야동 만우고깃집,음식이 맛있어요,32,0.463768115942029
가야동 만우고깃집,친절해요,14,0.2028985507246377
가야동 만우고깃집,가성비가 좋아요,10,0.14492753623188406
가야동 만우고깃집,양이 많아요,7,0.10144927536231885
가야동 만우고깃집,재료가 신선해요,6,0.08695652173913043
범천동 중앙횟집,음식이 맛있어요,198,0.3088923556942278
범천동 중앙횟집,재료가 신선해요,150,0.23400936037441497
범천동 중앙횟집,친절해요,149,0.23244929797191888
범천동 중앙횟집,매장이 청결해요,79,0.12324492979719189
범천동 중앙횟집,가성비가 좋아요,65,0.10140405616224649
초읍동 삼성밀면,음식이 맛있어요,314,0.5432525951557093
초읍동 삼성밀면,친절해요,89,0.15397923875432526
초읍동 삼성밀면,양이 많아요,67,0.11591695501730104
초읍동 삼성밀면,특별한 메뉴가 있어요,56,0.09688581314878893
초읍동 삼성밀면,재료가 신선해요,52,0.08996539792387544
부전동 남촌멸치쌈밥,음식이 맛있어요,45,0.4787234042553192
부전동 남촌멸치쌈밥,친절해요,14,0.14893617021276595
부전동 남촌멸치쌈밥,가성비가 좋아요,13,0.13829787234042554
부전동 남촌멸치쌈밥,재료가 신선해요,11,0.11702127659574468
부전동 남촌멸치쌈밥,특별한 메뉴가 있어요,11,0.11702127659574468
범천동 아시아투고,가성비가 좋아요,48,0.3356643356643357
범천동 아시아투고,음식이 맛있어요,45,0.3146853146853147
범천동 아시아투고,친절해요,23,0.16083916083916083
범천동 아시아투고,혼밥하기 좋아요,16,0.11188811188811189
범천동 아시아투고,양이 많아요,11,0.07692307692307693
부전동 스지신,음식이 맛있어요,49,0.4188034188034188
부전동 스지신,친절해요,25,0.21367521367521367
부전동 스지신,특별한 메뉴가 있어요,23,0.19658119658119658
부전동 스지신,매장이 청결해요,12,0.10256410256410256
부전동 스지신,가성비가 좋아요,8,0.06837606837606838
가야동 골드원 꼬마김밥,음식이 맛있어요,14,0.34146341463414637
가야동 골드원 꼬마김밥,재료가 신선해요,10,0.24390243902439024
가야동 골드원 꼬마김밥,친절해요,6,0.14634146341463414
가야동 골드원 꼬마김밥,매장이 청결해요,6,0.14634146341463414
가야동 골드원 꼬마김밥,혼밥하기 좋아요,5,0.12195121951219512
양정동 부산대오야,음식이 맛있어요,13,0.325
양정동 부산대오야,재료가 신선해요,8,0.2
양정동 부산대오야,단체모임 하기 좋아요,7,0.175
양정동 부산대오야,가성비가 좋아요,6,0.15
양정동 부산대오야,특별한 메뉴가 있어요,6,0.15
가야동 땡초우동인(in)포차,음식이 맛있어요,25,0.36764705882352944
가야동 땡초우동인(in)포차,가성비가 좋아요,19,0.27941176470588236
가야동 땡초우동인(in)포차,친절해요,9,0.1323529411764706
가야동 땡초우동인(in)포차,기본 안주가 좋아요,8,0.11764705882352941
가야동 땡초우동인(in)포차,대화하기 좋아요,7,0.10294117647058823
부전동 형제숯불갈비,음식이 맛있어요,39,0.35135135135135137
부전동 형제숯불갈비,친절해요,27,0.24324324324324326
부전동 형제숯불갈비,재료가 신선해요,16,0.14414414414414414
부전동 형제숯불갈비,매장이 청결해요,15,0.13513513513513514
부전동 형제숯불갈비,특별한 메뉴가 있어요,14,0.12612612612612611
부전동 청담(일품한식),음식이 맛있어요,143,0.46579804560260585
부전동 청담(일품한식),가성비가 좋아요,47,0.15309446254071662
부전동 청담(일품한식),친절해요,46,0.1498371335504886
부전동 청담(일품한식),혼밥하기 좋아요,38,0.1237785016286645
부전동 청담(일품한식),양이 많아요,33,0.10749185667752444
개금동 화돈가,음식이 맛있어요,56,0.40875912408759124
개금동 화돈가,친절해요,25,0.18248175182481752
개금동 화돈가,고기 질이 좋아요,25,0.18248175182481752
개금동 화돈가,반찬이 잘 나와요,16,0.11678832116788321
개금동 화돈가,재료가 신선해요,15,0.10948905109489052
연지동 다소니,음식이 맛있어요,49,0.392
연지동 다소니,친절해요,27,0.216
연지동 다소니,매장이 청결해요,22,0.176
연지동 다소니,재료가 신선해요,14,0.112
연지동 다소니,혼밥하기 좋아요,13,0.104
부전동 할매밥상,음식이 맛있어요,8,0.36363636363636365
부전동 할매밥상,가성비가 좋아요,5,0.22727272727272727
부전동 할매밥상,양이 많아요,4,0.18181818181818182
부전동 할매밥상,친절해요,3,0.13636363636363635
부전동 할매밥상,혼밥하기 좋아요,2,0.09090909090909091
초읍동 안채,음식이 맛있어요,17,0.4473684210526316
초읍동 안채,친절해요,6,0.15789473684210525
초읍동 안채,양이 많아요,6,0.15789473684210525
초읍동 안채,가성비가 좋아요,5,0.13157894736842105
초읍동 안채,단체모임 하기 좋아요,4,0.10526315789473684
부전동 따오기퓨전요리,음식이 맛있어요,7,0.3181818181818182
부전동 따오기퓨전요리,가성비가 좋아요,6,0.2727272727272727
부전동 따오기퓨전요리,친절해요,4,0.18181818181818182
부전동 따오기퓨전요리,매장이 넓어요,3,0.13636363636363635
부전동 따오기퓨전요리,재료가 신선해요,2,0.09090909090909091
범천동 야끼도리정,음식이 맛있어요,79,0.44886363636363635
범천동 야끼도리정,특별한 메뉴가 있어요,36,0.20454545454545456
범천동 야끼도리정,재료가 신선해요,28,0.1590909090909091
범천동 야끼도리정,친절해요,23,0.13068181818181818
범천동 야끼도리정,매장이 청결해요,10,0.056818181818181816
가야동 거창반점,음식이 맛있어요,38,0.4634146341463415
가야동 거창반점,양이 많아요,14,0.17073170731707318
가야동 거창반점,친절해요,12,0.14634146341463414
가야동 거창반점,가성비가 좋아요,10,0.12195121951219512
가야동 거창반점,재료가 신선해요,8,0.0975609756097561
부전동 내고향장승골,음식이 맛있어요,29,0.42028985507246375
부전동 내고향장승골,가성비가 좋아요,13,0.18840579710144928
부전동 내고향장승골,오래 머무르기 좋아요,10,0.14492753623188406
부전동 내고향장승골,친절해요,9,0.13043478260869565
부전동 내고향장승골,대화하기 좋아요,8,0.11594202898550725
개금동 엄마의 부엌,음식이 맛있어요,40,0.36036036036036034
개금동 엄마의 부엌,재료가 신선해요,25,0.22522522522522523
개금동 엄마의 부엌,단체모임 하기 좋아요,17,0.15315315315315314
개금동 엄마의 부엌,친절해요,16,0.14414414414414414
개금동 엄마의 부엌,매장이 청결해요,13,0.11711711711711711
당감동 너랑나랑,친절해요,8,0.32
당감동 너랑나랑,커피가 맛있어요,5,0.2
당감동 너랑나랑,가성비가 좋아요,5,0.2
당감동 너랑나랑,특별한 메뉴가 있어요,4,0.16
당감동 너랑나랑,디저트가 맛있어요,3,0.12
범천동 천가닥,음식이 맛있어요,15,0.36585365853658536
범천동 천가닥,가성비가 좋아요,8,0.1951219512195122
범천동 천가닥,친절해요,7,0.17073170731707318
범천동 천가닥,양이 많아요,6,0.14634146341463414
범천동 천가닥,매장이 청결해요,5,0.12195121951219512
범천동 만리방,음식이 맛있어요,95,0.48717948717948717
범천동 만리방,양이 많아요,29,0.14871794871794872
범천동 만리방,친절해요,27,0.13846153846153847
범천동 만리방,가성비가 좋아요,26,0.13333333333333333
범천동 만리방,재료가 신선해요,18,0.09230769230769231
범천동 복해루,음식이 맛있어요,58,0.6236559139784946
범천동 복해루,친절해요,10,0.10752688172043011
범천동 복해루,가성비가 좋아요,9,0.0967741935483871
범천동 복해루,혼밥하기 좋아요,8,0.08602150537634409
범천동 복해루,양이 많아요,8,0.08602150537634409
부전동 서면 곱,음식이 맛있어요,27,0.28125
부전동 서면 곱,고기 질이 좋아요,23,0.23958333333333334
부전동 서면 곱,친절해요,19,0.19791666666666666
부전동 서면 곱,매장이 청결해요,15,0.15625
부전동 서면 곱,직접 잘 구워줘요,12,0.125
부전동 천일횟집,음식이 맛있어요,22,0.4489795918367347
부전동 천일횟집,재료가 신선해요,10,0.20408163265306123
부전동 천일횟집,가성비가 좋아요,8,0.16326530612244897
부전동 천일횟집,양이 많아요,5,0.10204081632653061
부전동 천일횟집,친절해요,4,0.08163265306122448
부전동 정원오리보쌈,음식이 맛있어요,37,0.5068493150684932
부전동 정원오리보쌈,단체모임 하기 좋아요,11,0.1506849315068493
부전동 정원오리보쌈,친절해요,10,0.136986301369863
부전동 정원오리보쌈,재료가 신선해요,8,0.1095890410958904
부전동 정원오리보쌈,가성비가 좋아요,7,0.0958904109589041
당감동 장수 돼지국밥,음식이 맛있어요,43,0.2925170068027211
당감동 장수 돼지국밥,혼밥하기 좋아요,33,0.22448979591836735
당감동 장수 돼지국밥,친절해요,32,0.21768707482993196
당감동 장수 돼지국밥,양이 많아요,23,0.1564625850340136
당감동 장수 돼지국밥,가성비가 좋아요,16,0.10884353741496598
전포동 오천냥포차,음식이 맛있어요,134,0.3850574712643678
전포동 오천냥포차,가성비가 좋아요,81,0.23275862068965517
전포동 오천냥포차,친절해요,60,0.1724137931034483
전포동 오천냥포차,기본 안주가 좋아요,55,0.15804597701149425
전포동 오천냥포차,특별한 메뉴가 있어요,18,0.05172413793103448
부전동 자갈치복집,음식이 맛있어요,13,0.3611111111111111
부전동 자갈치복집,친절해요,8,0.2222222222222222
부전동 자갈치복집,가성비가 좋아요,7,0.19444444444444445
부전동 자갈치복집,재료가 신선해요,4,0.1111111111111111
부전동 자갈치복집,특별한 메뉴가 있어요,4,0.1111111111111111
부전동 종가집,음식이 맛있어요,29,0.4264705882352941
부전동 종가집,친절해요,13,0.19117647058823528
부전동 종가집,가성비가 좋아요,13,0.19117647058823528
부전동 종가집,혼밥하기 좋아요,7,0.10294117647058823
부전동 종가집,양이 많아요,6,0.08823529411764706
부전동 풍연식당,친절해요,18,0.391304347826087
부전동 풍연식당,음식이 맛있어요,11,0.2391304347826087
부전동 풍연식당,가성비가 좋아요,9,0.1956521739130435
부전동 풍연식당,양이 많아요,6,0.13043478260869565
부전동 풍연식당,특별한 메뉴가 있어요,2,0.043478260869565216
부전동 포항물횟집,음식이 맛있어요,133,0.4784172661870504
부전동 포항물횟집,재료가 신선해요,57,0.20503597122302158
부전동 포항물횟집,친절해요,45,0.1618705035971223
부전동 포항물횟집,특별한 메뉴가 있어요,22,0.07913669064748201
부전동 포항물횟집,양이 많아요,21,0.07553956834532374
당감동 매일매일도매횟집,음식이 맛있어요,131,0.3933933933933934
당감동 매일매일도매횟집,재료가 신선해요,88,0.26426426426426425
당감동 매일매일도매횟집,친절해요,50,0.15015015015015015
당감동 매일매일도매횟집,양이 많아요,33,0.0990990990990991
당감동 매일매일도매횟집,가성비가 좋아요,31,0.09309309309309309
당감동 우럭앤구이,음식이 맛있어요,56,0.32558139534883723
당감동 우럭앤구이,가성비가 좋아요,33,0.19186046511627908
당감동 우럭앤구이,재료가 신선해요,32,0.18604651162790697
당감동 우럭앤구이,친절해요,30,0.1744186046511628
당감동 우럭앤구이,단체모임 하기 좋아요,21,0.12209302325581395
부전동 조판장,음식이 맛있어요,105,0.329153605015674
부전동 조판장,친절해요,69,0.21630094043887146
부전동 조판장,재료가 신선해요,60,0.18808777429467086
부전동 조판장,매장이 넓어요,45,0.14106583072100312
부전동 조판장,인테리어가 멋져요,40,0.12539184952978055
당감동 어통령,음식이 맛있어요,25,0.390625
당감동 어통령,재료가 신선해요,14,0.21875
당감동 어통령,친절해요,11,0.171875
당감동 어통령,가성비가 좋아요,8,0.125
당감동 어통령,양이 많아요,6,0.09375
범전동 대성각,음식이 맛있어요,19,0.4418604651162791
범전동 대성각,친절해요,8,0.18604651162790697
범전동 대성각,가성비가 좋아요,5,0.11627906976744186
범전동 대성각,양이 많아요,3,0.06976744186046512
범전동 대성각,혼밥하기 좋아요,2,0.046511627906976744
범전동 대성각,주차하기 편해요,1,0.023255813953488372
